season,station_number,valid_15z_date,lead_day,MinT,abs_err
Winter 2015,40913,2015-06-03,1,8.0,1.0
Winter 2015,40913,2015-06-04,1,8.3,0.9000000000000004
Winter 2015,40913,2015-06-05,1,7.8,0.7999999999999998
Winter 2015,40913,2015-06-06,1,7.6,2.0999999999999996
Winter 2015,40913,2015-06-07,1,13.5,1.1999999999999993
Winter 2015,40913,2015-06-08,1,12.7,0.8999999999999986
Winter 2015,40913,2015-06-09,1,,
Winter 2015,40913,2015-06-10,1,13.0,0.3000000000000007
Winter 2015,40913,2015-06-11,1,15.3,0.20000000000000107
Winter 2015,40913,2015-06-12,1,14.5,1.0999999999999996
Winter 2015,40913,2015-06-13,1,15.1,0.9000000000000004
Winter 2015,40913,2015-06-14,1,13.9,1.6999999999999993
Winter 2015,40913,2015-06-15,1,15.3,0.6999999999999993
Winter 2015,40913,2015-06-16,1,14.8,1.1999999999999993
Winter 2015,40913,2015-06-17,1,16.0,0.3000000000000007
Winter 2015,40913,2015-06-18,1,12.1,0.09999999999999964
Winter 2015,40913,2015-06-19,1,10.9,0.5
Winter 2015,40913,2015-06-20,1,9.7,0.5
Winter 2015,40913,2015-06-21,1,9.2,0.8000000000000007
Winter 2015,40913,2015-06-22,1,11.2,1.4000000000000004
Winter 2015,40913,2015-06-23,1,12.1,0.09999999999999964
Winter 2015,40913,2015-06-24,1,12.3,0.1999999999999993
Winter 2015,40913,2015-06-25,1,11.1,0.09999999999999964
Winter 2015,40913,2015-06-26,1,12.4,0.1999999999999993
Winter 2015,40913,2015-06-27,1,13.6,1.3000000000000007
Winter 2015,40913,2015-06-28,1,13.9,0.6999999999999993
Winter 2015,40913,2015-06-29,1,14.3,1.0999999999999996
Winter 2015,40913,2015-06-30,1,,
Winter 2015,40913,2015-07-01,1,11.9,0.5
Winter 2015,40913,2015-07-02,1,11.1,1.0999999999999996
Winter 2015,40913,2015-07-03,1,8.0,0.20000000000000018
Winter 2015,40913,2015-07-04,1,8.9,1.0
Winter 2015,40913,2015-07-05,1,10.1,0.40000000000000036
Winter 2015,40913,2015-07-06,1,10.6,1.299999999999999
Winter 2015,40913,2015-07-07,1,9.5,0.6999999999999993
Winter 2015,40913,2015-07-08,1,9.2,2.1999999999999993
Winter 2015,40913,2015-07-09,1,10.8,1.0999999999999996
Winter 2015,40913,2015-07-10,1,10.8,1.1000000000000014
Winter 2015,40913,2015-07-11,1,11.4,0.0
Winter 2015,40913,2015-07-12,1,11.2,1.0
Winter 2015,40913,2015-07-13,1,7.8,0.6000000000000005
Winter 2015,40913,2015-07-14,1,6.0,4.199999999999999
Winter 2015,40913,2015-07-15,1,3.4,2.0000000000000004
Winter 2015,40913,2015-07-16,1,8.1,0.5
Winter 2015,40913,2015-07-17,1,6.8,0.10000000000000053
Winter 2015,40913,2015-07-18,1,5.7,1.2000000000000002
Winter 2015,40913,2015-07-19,1,8.0,0.1999999999999993
Winter 2015,40913,2015-07-20,1,11.3,0.3999999999999986
Winter 2015,40913,2015-07-21,1,,
Winter 2015,40913,2015-07-22,1,11.7,1.5999999999999996
Winter 2015,40913,2015-07-23,1,13.1,1.4000000000000004
Winter 2015,40913,2015-07-24,1,14.4,0.3000000000000007
Winter 2015,40913,2015-07-25,1,15.9,0.5999999999999996
Winter 2015,40913,2015-07-26,1,14.2,1.0999999999999996
Winter 2015,40913,2015-07-27,1,12.0,1.5
Winter 2015,40913,2015-07-28,1,8.8,1.1999999999999993
Winter 2015,40913,2015-07-29,1,9.5,1.7000000000000002
Winter 2015,40913,2015-07-30,1,8.9,1.299999999999999
Winter 2015,40913,2015-07-31,1,9.8,0.10000000000000142
Winter 2015,40913,2015-08-01,1,9.1,0.0
Winter 2015,40913,2015-08-02,1,10.0,0.0
Winter 2015,40913,2015-08-03,1,12.0,1.4000000000000004
Winter 2015,40913,2015-08-04,1,11.0,2.5
Winter 2015,40913,2015-08-05,1,7.3,0.6000000000000005
Winter 2015,40913,2015-08-06,1,6.9,0.8000000000000007
Winter 2015,40913,2015-08-07,1,6.2,1.5
Winter 2015,40913,2015-08-08,1,7.2,0.2999999999999998
Winter 2015,40913,2015-08-09,1,8.3,0.5000000000000009
Winter 2015,40913,2015-08-10,1,8.9,0.40000000000000036
Winter 2015,40913,2015-08-11,1,7.8,0.7999999999999998
Winter 2015,40913,2015-08-12,1,12.5,0.6999999999999993
Winter 2015,40913,2015-08-13,1,9.2,3.1000000000000014
Winter 2015,40913,2015-08-14,1,7.4,1.0
Winter 2015,40913,2015-08-15,1,8.7,0.6999999999999993
Winter 2015,40913,2015-08-16,1,9.6,1.0999999999999996
Winter 2015,40913,2015-08-17,1,10.5,0.8000000000000007
Winter 2015,40913,2015-08-18,1,9.4,0.9000000000000004
Winter 2015,40913,2015-08-19,1,9.9,
Winter 2015,40913,2015-08-20,1,10.8,0.5999999999999996
Winter 2015,40913,2015-08-21,1,14.1,1.200000000000001
Winter 2015,40913,2015-08-22,1,15.7,1.1999999999999993
Winter 2015,40913,2015-08-23,1,14.8,1.1999999999999993
Winter 2015,40913,2015-08-24,1,15.5,1.6000000000000014
Winter 2015,40913,2015-08-25,1,16.2,0.6000000000000014
Winter 2015,40913,2015-08-26,1,14.5,1.1999999999999993
Winter 2015,40913,2015-08-27,1,14.9,1.299999999999999
Winter 2015,40913,2015-08-28,1,16.3,1.5
Winter 2015,40913,2015-08-29,1,12.1,0.1999999999999993
Winter 2015,40913,2015-08-30,1,12.9,1.1999999999999993
Winter 2015,40913,2015-08-31,1,10.1,1.200000000000001
Winter 2015,94029,2015-06-01,1,1.9,1.1
Winter 2015,94029,2015-06-02,1,4.0,1.2999999999999998
Winter 2015,94029,2015-06-03,1,4.2,1.0
Winter 2015,94029,2015-06-04,1,,
Winter 2015,94029,2015-06-05,1,1.4,0.09999999999999987
Winter 2015,94029,2015-06-06,1,6.4,1.5
Winter 2015,94029,2015-06-07,1,10.8,0.1999999999999993
Winter 2015,94029,2015-06-08,1,8.4,2.0999999999999996
Winter 2015,94029,2015-06-09,1,5.4,0.5999999999999996
Winter 2015,94029,2015-06-10,1,4.6,
Winter 2015,94029,2015-06-11,1,6.0,
Winter 2015,94029,2015-06-12,1,5.0,
Winter 2015,94029,2015-06-13,1,3.4,
Winter 2015,94029,2015-06-14,1,5.3,
Winter 2015,94029,2015-06-15,1,5.3,0.5
Winter 2015,94029,2015-06-16,1,6.5,0.5999999999999996
Winter 2015,94029,2015-06-17,1,8.2,0.3000000000000007
Winter 2015,94029,2015-06-18,1,4.7,0.7999999999999998
Winter 2015,94029,2015-06-19,1,1.8,0.6000000000000001
Winter 2015,94029,2015-06-20,1,1.1,0.6000000000000001
Winter 2015,94029,2015-06-21,1,1.1,0.8999999999999999
Winter 2015,94029,2015-06-22,1,1.7,1.4
Winter 2015,94029,2015-06-23,1,7.0,0.40000000000000036
Winter 2015,94029,2015-06-24,1,6.4,1.6999999999999993
Winter 2015,94029,2015-06-25,1,5.4,1.1999999999999993
Winter 2015,94029,2015-06-26,1,,
Winter 2015,94029,2015-06-27,1,8.2,0.10000000000000142
Winter 2015,94029,2015-06-28,1,8.0,2.1999999999999993
Winter 2015,94029,2015-06-29,1,8.7,2.8000000000000007
Winter 2015,94029,2015-06-30,1,7.0,1.5
Winter 2015,94029,2015-07-01,1,5.7,0.2999999999999998
Winter 2015,94029,2015-07-02,1,4.1,1.0
Winter 2015,94029,2015-07-03,1,3.2,1.2000000000000002
Winter 2015,94029,2015-07-04,1,6.8,1.7999999999999998
Winter 2015,94029,2015-07-05,1,4.6,0.9000000000000004
Winter 2015,94029,2015-07-06,1,4.9,0.10000000000000053
Winter 2015,94029,2015-07-07,1,3.4,0.6999999999999997
Winter 2015,94029,2015-07-08,1,1.0,0.7
Winter 2015,94029,2015-07-09,1,0.8,0.5999999999999999
Winter 2015,94029,2015-07-10,1,3.0,0.8999999999999999
Winter 2015,94029,2015-07-11,1,4.9,0.09999999999999964
Winter 2015,94029,2015-07-12,1,4.6,0.5999999999999996
Winter 2015,94029,2015-07-13,1,6.2,4.1000000000000005
Winter 2015,94029,2015-07-14,1,3.3,1.7999999999999998
Winter 2015,94029,2015-07-15,1,3.4,1.1
Winter 2015,94029,2015-07-16,1,1.8,0.5
Winter 2015,94029,2015-07-17,1,3.6,1.3000000000000003
Winter 2015,94029,2015-07-18,1,2.9,0.8000000000000003
Winter 2015,94029,2015-07-19,1,1.3,0.9
Winter 2015,94029,2015-07-20,1,3.7,1.2999999999999998
Winter 2015,94029,2015-07-21,1,2.2,0.3999999999999999
Winter 2015,94029,2015-07-22,1,8.2,3.0
Winter 2015,94029,2015-07-23,1,5.8,2.0
Winter 2015,94029,2015-07-24,1,4.2,0.20000000000000018
Winter 2015,94029,2015-07-25,1,3.7,1.7000000000000002
Winter 2015,94029,2015-07-26,1,5.9,0.09999999999999964
Winter 2015,94029,2015-07-27,1,4.6,0.40000000000000036
Winter 2015,94029,2015-07-28,1,6.4,1.1999999999999993
Winter 2015,94029,2015-07-29,1,6.1,0.6000000000000005
Winter 2015,94029,2015-07-30,1,6.7,2.8999999999999995
Winter 2015,94029,2015-07-31,1,2.9,2.5000000000000004
Winter 2015,94029,2015-08-01,1,4.4,1.6999999999999993
Winter 2015,94029,2015-08-02,1,4.4,1.8999999999999995
Winter 2015,94029,2015-08-03,1,1.0,0.0
Winter 2015,94029,2015-08-04,1,1.3,1.5999999999999999
Winter 2015,94029,2015-08-05,1,1.8,0.7
Winter 2015,94029,2015-08-06,1,2.4,0.7000000000000002
Winter 2015,94029,2015-08-07,1,5.0,2.1
Winter 2015,94029,2015-08-08,1,2.5,1.1
Winter 2015,94029,2015-08-09,1,1.6,0.5
Winter 2015,94029,2015-08-10,1,4.2,1.0
Winter 2015,94029,2015-08-11,1,5.6,1.1999999999999993
Winter 2015,94029,2015-08-12,1,4.3,1.0999999999999996
Winter 2015,94029,2015-08-13,1,4.0,1.7999999999999998
Winter 2015,94029,2015-08-14,1,5.8,0.7000000000000002
Winter 2015,94029,2015-08-15,1,1.7,0.5000000000000002
Winter 2015,94029,2015-08-16,1,5.4,3.299999999999999
Winter 2015,94029,2015-08-17,1,2.4,0.20000000000000018
Winter 2015,94029,2015-08-18,1,2.5,0.7
Winter 2015,94029,2015-08-19,1,4.1,1.3999999999999995
Winter 2015,94029,2015-08-20,1,3.0,1.1
Winter 2015,94029,2015-08-21,1,5.3,0.0
Winter 2015,94029,2015-08-22,1,9.0,3.6999999999999993
Winter 2015,94029,2015-08-23,1,6.8,0.20000000000000018
Winter 2015,94029,2015-08-24,1,1.1,0.2999999999999998
Winter 2015,94029,2015-08-25,1,2.3,0.6999999999999997
Winter 2015,94029,2015-08-26,1,3.6,0.5
Winter 2015,94029,2015-08-27,1,3.9,0.30000000000000027
Winter 2015,94029,2015-08-28,1,3.7,0.8999999999999995
Winter 2015,94029,2015-08-29,1,3.8,0.2999999999999998
Winter 2015,94029,2015-08-30,1,5.2,0.7999999999999998
Winter 2015,94029,2015-08-31,1,5.7,0.5
Winter 2015,9225,2015-06-01,1,6.6,0.1999999999999993
Winter 2015,9225,2015-06-02,1,11.9,0.1999999999999993
Winter 2015,9225,2015-06-03,1,14.1,1.700000000000001
Winter 2015,9225,2015-06-04,1,12.6,0.0
Winter 2015,9225,2015-06-05,1,8.7,0.5
Winter 2015,9225,2015-06-06,1,10.2,2.0
Winter 2015,9225,2015-06-07,1,7.7,1.2999999999999998
Winter 2015,9225,2015-06-08,1,7.9,0.9000000000000004
Winter 2015,9225,2015-06-09,1,7.6,2.0999999999999996
Winter 2015,9225,2015-06-10,1,9.5,3.4000000000000004
Winter 2015,9225,2015-06-11,1,11.8,0.8000000000000007
Winter 2015,9225,2015-06-12,1,12.5,0.8000000000000007
Winter 2015,9225,2015-06-13,1,7.1,1.200000000000001
Winter 2015,9225,2015-06-14,1,7.4,2.1000000000000005
Winter 2015,9225,2015-06-15,1,7.2,2.1000000000000005
Winter 2015,9225,2015-06-16,1,8.4,1.0999999999999996
Winter 2015,9225,2015-06-17,1,11.3,3.3999999999999986
Winter 2015,9225,2015-06-18,1,12.7,0.5
Winter 2015,9225,2015-06-19,1,13.4,2.0999999999999996
Winter 2015,9225,2015-06-20,1,14.1,1.700000000000001
Winter 2015,9225,2015-06-21,1,12.0,2.1999999999999993
Winter 2015,9225,2015-06-22,1,8.1,1.9000000000000004
Winter 2015,9225,2015-06-23,1,3.0,0.7000000000000002
Winter 2015,9225,2015-06-24,1,4.2,0.0
Winter 2015,9225,2015-06-25,1,4.9,0.40000000000000036
Winter 2015,9225,2015-06-26,1,7.3,0.5
Winter 2015,9225,2015-06-27,1,7.9,0.3000000000000007
Winter 2015,9225,2015-06-28,1,8.0,0.5
Winter 2015,9225,2015-06-29,1,8.2,1.3999999999999995
Winter 2015,9225,2015-06-30,1,9.3,2.9000000000000004
Winter 2015,9225,2015-07-01,1,9.4,1.1999999999999993
Winter 2015,9225,2015-07-02,1,12.1,0.9000000000000004
Winter 2015,9225,2015-07-03,1,11.6,0.0
Winter 2015,9225,2015-07-04,1,11.4,0.5
Winter 2015,9225,2015-07-05,1,10.6,0.09999999999999964
Winter 2015,9225,2015-07-06,1,9.8,0.7000000000000011
Winter 2015,9225,2015-07-07,1,11.1,0.09999999999999964
Winter 2015,9225,2015-07-08,1,7.5,1.5999999999999996
Winter 2015,9225,2015-07-09,1,2.0,1.2
Winter 2015,9225,2015-07-10,1,6.1,0.7000000000000002
Winter 2015,9225,2015-07-11,1,4.1,1.4999999999999996
Winter 2015,9225,2015-07-12,1,2.1,0.6999999999999997
Winter 2015,9225,2015-07-13,1,4.2,1.2000000000000002
Winter 2015,9225,2015-07-14,1,5.3,2.6000000000000005
Winter 2015,9225,2015-07-15,1,7.6,0.5999999999999996
Winter 2015,9225,2015-07-16,1,6.1,3.3000000000000007
Winter 2015,9225,2015-07-17,1,9.8,1.8999999999999986
Winter 2015,9225,2015-07-18,1,,
Winter 2015,9225,2015-07-19,1,11.3,1.799999999999999
Winter 2015,9225,2015-07-20,1,11.8,1.799999999999999
Winter 2015,9225,2015-07-21,1,7.7,1.2000000000000002
Winter 2015,9225,2015-07-22,1,8.6,1.2999999999999998
Winter 2015,9225,2015-07-23,1,8.8,1.5
Winter 2015,9225,2015-07-24,1,4.3,2.0999999999999996
Winter 2015,9225,2015-07-25,1,6.0,2.6999999999999993
Winter 2015,9225,2015-07-26,1,6.2,2.3000000000000003
Winter 2015,9225,2015-07-27,1,7.6,0.5
Winter 2015,9225,2015-07-28,1,10.4,1.4000000000000004
Winter 2015,9225,2015-07-29,1,,
Winter 2015,9225,2015-07-30,1,,
Winter 2015,9225,2015-07-31,1,12.9,2.9000000000000004
Winter 2015,9225,2015-08-01,1,8.6,3.0999999999999996
Winter 2015,9225,2015-08-02,1,4.2,1.7999999999999998
Winter 2015,9225,2015-08-03,1,4.4,0.10000000000000053
Winter 2015,9225,2015-08-04,1,6.3,1.8999999999999995
Winter 2015,9225,2015-08-05,1,7.6,1.0
Winter 2015,9225,2015-08-06,1,8.3,1.299999999999999
Winter 2015,9225,2015-08-07,1,10.3,1.8999999999999986
Winter 2015,9225,2015-08-08,1,,
Winter 2015,9225,2015-08-09,1,5.6,1.0
Winter 2015,9225,2015-08-10,1,8.5,0.09999999999999964
Winter 2015,9225,2015-08-11,1,10.1,0.0
Winter 2015,9225,2015-08-12,1,7.8,2.3
Winter 2015,9225,2015-08-13,1,9.2,3.9000000000000004
Winter 2015,9225,2015-08-14,1,8.9,2.8000000000000007
Winter 2015,9225,2015-08-15,1,10.9,3.0
Winter 2015,9225,2015-08-16,1,11.3,2.200000000000001
Winter 2015,9225,2015-08-17,1,14.1,1.3000000000000007
Winter 2015,9225,2015-08-18,1,13.2,1.0
Winter 2015,9225,2015-08-19,1,12.7,0.6000000000000014
Winter 2015,9225,2015-08-20,1,11.1,0.40000000000000036
Winter 2015,9225,2015-08-21,1,10.6,0.9000000000000004
Winter 2015,9225,2015-08-22,1,6.2,1.9000000000000004
Winter 2015,9225,2015-08-23,1,6.4,1.2000000000000002
Winter 2015,9225,2015-08-24,1,7.1,1.5999999999999996
Winter 2015,9225,2015-08-25,1,6.9,1.1999999999999993
Winter 2015,9225,2015-08-26,1,8.0,0.09999999999999964
Winter 2015,9225,2015-08-27,1,10.2,1.0999999999999996
Winter 2015,9225,2015-08-28,1,11.1,0.5999999999999996
Winter 2015,9225,2015-08-29,1,12.0,0.3000000000000007
Winter 2015,9225,2015-08-30,1,11.6,2.200000000000001
Winter 2015,9225,2015-08-31,1,8.5,0.1999999999999993
Winter 2015,66062,2015-06-01,2,10.4,0.3000000000000007
Winter 2015,66062,2015-06-02,2,6.2,0.10000000000000053
Winter 2015,66062,2015-06-03,2,7.9,1.8000000000000007
Winter 2015,66062,2015-06-04,2,8.6,1.1999999999999993
Winter 2015,66062,2015-06-05,2,9.1,0.09999999999999964
Winter 2015,66062,2015-06-06,2,11.1,0.29999999999999893
Winter 2015,66062,2015-06-07,2,10.7,1.3999999999999986
Winter 2015,66062,2015-06-08,2,11.6,2.0
Winter 2015,66062,2015-06-09,2,12.5,1.0999999999999996
Winter 2015,66062,2015-06-10,2,11.2,0.5
Winter 2015,66062,2015-06-11,2,11.9,0.0
Winter 2015,66062,2015-06-12,2,8.2,4.4
Winter 2015,66062,2015-06-13,2,11.7,1.4000000000000004
Winter 2015,66062,2015-06-14,2,10.3,0.8000000000000007
Winter 2015,66062,2015-06-15,2,11.4,0.5
Winter 2015,66062,2015-06-16,2,13.3,0.7999999999999989
Winter 2015,66062,2015-06-17,2,13.2,1.5
Winter 2015,66062,2015-06-18,2,11.1,0.3000000000000007
Winter 2015,66062,2015-06-19,2,9.7,0.09999999999999964
Winter 2015,66062,2015-06-20,2,11.2,2.8999999999999986
Winter 2015,66062,2015-06-21,2,8.9,0.40000000000000036
Winter 2015,66062,2015-06-22,2,8.4,0.40000000000000036
Winter 2015,66062,2015-06-23,2,9.3,1.3000000000000007
Winter 2015,66062,2015-06-24,2,11.1,0.3000000000000007
Winter 2015,66062,2015-06-25,2,10.8,1.8999999999999986
Winter 2015,66062,2015-06-26,2,11.6,1.5
Winter 2015,66062,2015-06-27,2,9.7,1.3999999999999986
Winter 2015,66062,2015-06-28,2,8.5,1.0999999999999996
Winter 2015,66062,2015-06-29,2,9.6,0.1999999999999993
Winter 2015,66062,2015-06-30,2,9.1,0.09999999999999964
Winter 2015,66062,2015-07-01,2,8.7,2.5
Winter 2015,66062,2015-07-02,2,6.2,0.7999999999999998
Winter 2015,66062,2015-07-03,2,6.8,0.5999999999999996
Winter 2015,66062,2015-07-04,2,5.0,0.7999999999999998
Winter 2015,66062,2015-07-05,2,5.8,0.20000000000000018
Winter 2015,66062,2015-07-06,2,6.0,0.0
Winter 2015,66062,2015-07-07,2,7.4,0.39999999999999947
Winter 2015,66062,2015-07-08,2,9.5,1.5999999999999996
Winter 2015,66062,2015-07-09,2,8.3,1.700000000000001
Winter 2015,66062,2015-07-10,2,8.3,1.0000000000000009
Winter 2015,66062,2015-07-11,2,8.8,
Winter 2015,66062,2015-07-12,2,7.7,0.8999999999999995
Winter 2015,66062,2015-07-13,2,7.3,0.7999999999999998
Winter 2015,66062,2015-07-14,2,8.0,1.0999999999999996
Winter 2015,66062,2015-07-15,2,5.5,0.7000000000000002
Winter 2015,66062,2015-07-16,2,7.5,0.8000000000000007
Winter 2015,66062,2015-07-17,2,7.2,1.0
Winter 2015,66062,2015-07-18,2,8.0,0.40000000000000036
Winter 2015,66062,2015-07-19,2,8.2,0.39999999999999947
Winter 2015,66062,2015-07-20,2,8.6,0.7999999999999998
Winter 2015,66062,2015-07-21,2,8.5,0.3000000000000007
Winter 2015,66062,2015-07-22,2,9.1,2.0
Winter 2015,66062,2015-07-23,2,10.0,1.1999999999999993
Winter 2015,66062,2015-07-24,2,9.1,2.5
Winter 2015,66062,2015-07-25,2,10.3,0.5
Winter 2015,66062,2015-07-26,2,9.9,1.0999999999999996
Winter 2015,66062,2015-07-27,2,6.4,0.8999999999999995
Winter 2015,66062,2015-07-28,2,6.6,0.1999999999999993
Winter 2015,66062,2015-07-29,2,,
Winter 2015,66062,2015-07-30,2,7.9,0.29999999999999893
Winter 2015,66062,2015-07-31,2,10.0,2.0999999999999996
Winter 2015,66062,2015-08-01,2,9.3,0.09999999999999964
Winter 2015,66062,2015-08-02,2,10.9,4.799999999999999
Winter 2015,66062,2015-08-03,2,9.4,1.0
Winter 2015,66062,2015-08-04,2,6.3,2.000000000000001
Winter 2015,66062,2015-08-05,2,5.3,0.2999999999999998
Winter 2015,66062,2015-08-06,2,6.5,0.2999999999999998
Winter 2015,66062,2015-08-07,2,7.2,0.5
Winter 2015,66062,2015-08-08,2,8.3,0.40000000000000036
Winter 2015,66062,2015-08-09,2,8.1,1.8999999999999995
Winter 2015,66062,2015-08-10,2,9.1,0.5
Winter 2015,66062,2015-08-11,2,9.3,0.5
Winter 2015,66062,2015-08-12,2,8.8,0.40000000000000036
Winter 2015,66062,2015-08-13,2,7.9,1.5
Winter 2015,66062,2015-08-14,2,7.7,0.20000000000000018
Winter 2015,66062,2015-08-15,2,8.3,0.10000000000000142
Winter 2015,66062,2015-08-16,2,9.5,1.0
Winter 2015,66062,2015-08-17,2,8.9,0.40000000000000036
Winter 2015,66062,2015-08-18,2,7.8,3.1000000000000005
Winter 2015,66062,2015-08-19,2,7.8,1.2000000000000002
Winter 2015,66062,2015-08-20,2,9.0,0.8000000000000007
Winter 2015,66062,2015-08-21,2,9.8,0.40000000000000036
Winter 2015,66062,2015-08-22,2,13.3,2.3999999999999986
Winter 2015,66062,2015-08-23,2,14.0,1.4000000000000004
Winter 2015,66062,2015-08-24,2,14.4,0.6999999999999993
Winter 2015,66062,2015-08-25,2,13.8,1.3000000000000007
Winter 2015,66062,2015-08-26,2,12.2,0.10000000000000142
Winter 2015,66062,2015-08-27,2,10.8,0.7999999999999989
Winter 2015,66062,2015-08-28,2,10.0,0.5999999999999996
Winter 2015,66062,2015-08-29,2,9.6,0.5999999999999996
Winter 2015,66062,2015-08-30,2,7.3,1.0000000000000009
Winter 2015,66062,2015-08-31,2,9.6,0.0
Winter 2015,23090,2015-06-01,2,7.7,0.20000000000000018
Winter 2015,23090,2015-06-02,2,4.6,
Winter 2015,23090,2015-06-03,2,4.8,0.7999999999999998
Winter 2015,23090,2015-06-04,2,8.4,1.0
Winter 2015,23090,2015-06-05,2,9.4,2.5999999999999996
Winter 2015,23090,2015-06-06,2,7.4,1.4000000000000004
Winter 2015,23090,2015-06-07,2,9.9,1.4000000000000004
Winter 2015,23090,2015-06-08,2,10.0,0.6999999999999993
Winter 2015,23090,2015-06-09,2,10.1,0.9000000000000004
Winter 2015,23090,2015-06-10,2,6.5,2.1999999999999993
Winter 2015,23090,2015-06-11,2,4.1,0.3000000000000007
Winter 2015,23090,2015-06-12,2,5.6,1.3999999999999995
Winter 2015,23090,2015-06-13,2,10.3,0.0
Winter 2015,23090,2015-06-14,2,11.1,1.8000000000000007
Winter 2015,23090,2015-06-15,2,10.7,2.5
Winter 2015,23090,2015-06-16,2,9.9,1.1999999999999993
Winter 2015,23090,2015-06-17,2,9.4,0.29999999999999893
Winter 2015,23090,2015-06-18,2,7.2,3.999999999999999
Winter 2015,23090,2015-06-19,2,6.0,0.7000000000000002
Winter 2015,23090,2015-06-20,2,4.0,1.2999999999999998
Winter 2015,23090,2015-06-21,2,5.5,1.7000000000000002
Winter 2015,23090,2015-06-22,2,8.9,1.1999999999999993
Winter 2015,23090,2015-06-23,2,9.6,1.5999999999999996
Winter 2015,23090,2015-06-24,2,9.5,0.40000000000000036
Winter 2015,23090,2015-06-25,2,8.7,0.1999999999999993
Winter 2015,23090,2015-06-26,2,7.5,3.5999999999999996
Winter 2015,23090,2015-06-27,2,6.1,2.3
Winter 2015,23090,2015-06-28,2,6.1,0.6999999999999993
Winter 2015,23090,2015-06-29,2,6.1,3.0999999999999996
Winter 2015,23090,2015-06-30,2,4.3,4.7
Winter 2015,23090,2015-07-01,2,3.9,0.8000000000000003
Winter 2015,23090,2015-07-02,2,8.3,1.1999999999999993
Winter 2015,23090,2015-07-03,2,4.7,1.6
Winter 2015,23090,2015-07-04,2,,
Winter 2015,23090,2015-07-05,2,7.0,2.0999999999999996
Winter 2015,23090,2015-07-06,2,9.4,0.1999999999999993
Winter 2015,23090,2015-07-07,2,8.8,2.5
Winter 2015,23090,2015-07-08,2,6.2,0.7000000000000002
Winter 2015,23090,2015-07-09,2,7.6,4.6
Winter 2015,23090,2015-07-10,2,8.0,2.4000000000000004
Winter 2015,23090,2015-07-11,2,6.5,0.5999999999999996
Winter 2015,23090,2015-07-12,2,6.5,0.7999999999999998
Winter 2015,23090,2015-07-13,2,8.1,0.5999999999999996
Winter 2015,23090,2015-07-14,2,8.1,1.4000000000000004
Winter 2015,23090,2015-07-15,2,6.1,0.6999999999999993
Winter 2015,23090,2015-07-16,2,5.4,1.5
Winter 2015,23090,2015-07-17,2,5.6,0.10000000000000053
Winter 2015,23090,2015-07-18,2,5.3,0.2999999999999998
Winter 2015,23090,2015-07-19,2,3.5,1.2999999999999998
Winter 2015,23090,2015-07-20,2,3.2,1.4000000000000001
Winter 2015,23090,2015-07-21,2,7.3,0.5
Winter 2015,23090,2015-07-22,2,8.2,0.5
Winter 2015,23090,2015-07-23,2,5.9,2.6000000000000005
Winter 2015,23090,2015-07-24,2,8.4,1.5
Winter 2015,23090,2015-07-25,2,8.1,1.200000000000001
Winter 2015,23090,2015-07-26,2,7.9,0.10000000000000053
Winter 2015,23090,2015-07-27,2,5.7,2.6
Winter 2015,23090,2015-07-28,2,3.5,3.7
Winter 2015,23090,2015-07-29,2,4.4,2.3999999999999995
Winter 2015,23090,2015-07-30,2,8.1,1.4000000000000004
Winter 2015,23090,2015-07-31,2,4.7,1.4000000000000004
Winter 2015,23090,2015-08-01,2,8.9,1.799999999999999
Winter 2015,23090,2015-08-02,2,6.4,1.6999999999999993
Winter 2015,23090,2015-08-03,2,8.9,1.1999999999999993
Winter 2015,23090,2015-08-04,2,6.9,0.40000000000000036
Winter 2015,23090,2015-08-05,2,8.5,0.9000000000000004
Winter 2015,23090,2015-08-06,2,7.8,0.09999999999999964
Winter 2015,23090,2015-08-07,2,5.6,3.700000000000001
Winter 2015,23090,2015-08-08,2,6.6,3.3
Winter 2015,23090,2015-08-09,2,8.2,0.6000000000000014
Winter 2015,23090,2015-08-10,2,8.7,1.700000000000001
Winter 2015,23090,2015-08-11,2,7.9,0.5
Winter 2015,23090,2015-08-12,2,,
Winter 2015,23090,2015-08-13,2,7.7,2.8
Winter 2015,23090,2015-08-14,2,8.0,3.3000000000000007
Winter 2015,23090,2015-08-15,2,8.0,2.9000000000000004
Winter 2015,23090,2015-08-16,2,6.4,0.5
Winter 2015,23090,2015-08-17,2,7.9,1.4000000000000004
